#,Thermostat,identifier,531605445508
#,Thermostat,name,Pool House Thermostat
#,Start,date,2026-03-05
#,End,date,2026-03-12

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Pool House Back Bed (F),Pool House Back Bed2
2026-03-05,13:20:00,auto,compressorCoolOff,auto,Home,71,67,71.9,65,77.7,0,60,0,60,0.9,72.9,65,1,4,229,29904,2300,102101,69.6,0,
2026-03-05,13:25:00,auto,compressorCoolStage1On,auto,Home,71,67,72.2,64,77.7,0,300,0,300,1.2,73.4,64,0,4,220,24389,2212,102091,70.2,0,
2026-03-05,13:30:00,auto,compressorCoolStage1On,auto,Home,71,67,71.9,62,77.8,0,300,0,300,1.6,73.5,62,1,4,227,28608,2283,102083,70.3,0,
2026-03-05,13:35:00,auto,compressorCoolStage1On,auto,Home,71,67,71.5,61,77.8,0,300,0,300,1.7,73.3,61,1,4,232,31884,2332,102080,69.9,0,
2026-03-05,13:40:00,auto,compressorCoolStage1On,auto,Home,71,67,71.4,60,77.8,0,300,0,300,1.9,73.3,60,0,4,232,31946,2332,102074,69.5,0,
2026-03-05,13:45:00,auto,compressorCoolStage1On,auto,Home,71,67,71.3,59,77.8,0,300,0,300,2,73.3,59,1,4,232,31714,2329,102067,69.1,0,
2026-03-05,13:50:00,auto,compressorCoolStage1On,auto,Home,71,67,71.4,60,77.8,0,225,0,270,1.8,73.2,60,1,4,230,30060,2305,102068,68.8,0,
2026-03-05,13:55:00,auto,compressorCoolOff,auto,Home,71,67,73,68,77.8,0,75,0,75,0.4,73.4,68,1,4,194,13982,1954,102075,68.8,0,
2026-03-05,14:00:00,auto,compressorCoolStage1On,auto,Home,71,67,73.8,72,77.8,0,300,0,300,,73.8,72,1,4,171,7997,1719,102077,69.7,0,
2026-03-05,14:05:00,auto,compressorCoolStage1On,auto,Home,71,67,73.7,70,77.8,0,300,0,300,0.1,73.9,70,1,4,170,7722,1705,102075,69.9,0,
2026-03-05,14:10:00,auto,compressorCoolStage1On,auto,Home,71,67,73.6,70,77.8,0,300,0,300,0.1,73.8,70,1,4,167,7172,1674,102070,69.7,0,
2026-03-05,14:15:00,auto,compressorCoolStage1On,auto,Home,71,67,73.5,69,77.8,0,300,0,300,0.3,73.8,69,1,4,163,6629,1636,102063,69.6,0,
2026-03-05,14:20:00,auto,compressorCoolStage1On,auto,Home,71,67,73.6,68,77.8,0,300,0,300,0.3,74,68,1,4,158,5949,1591,102058,69.6,0,
2026-03-05,14:25:00,auto,compressorCoolStage1On,auto,Home,71,67,73.7,69,77.8,0,300,0,300,0.3,74,69,1,4,155,5472,1554,102055,69.5,0,
2026-03-05,14:30:00,auto,compressorCoolStage1On,auto,Home,71,67,73.5,68,77.8,0,300,0,300,0.3,73.9,68,1,4,151,5041,1517,102056,69.5,0,
2026-03-05,14:35:00,auto,compressorCoolStage1On,auto,Home,71,67,73.1,67,77.8,0,300,0,300,0.5,73.7,67,1,4,152,5233,1533,102054,69.4,1,
2026-03-05,14:40:00,auto,compressorCoolStage1On,auto,Home,71,67,73,68,77.8,0,300,0,300,0.2,73.9,68,1,4,143,4178,1435,102046,69.4,1,
2026-03-05,14:45:00,auto,compressorCoolStage1On,auto,Home,71,67,72.3,67,77.8,0,300,0,300,0.3,73.7,67,1,4,143,4198,1437,102049,69.5,1,
2026-03-05,14:50:00,auto,compressorCoolStage1On,auto,Home,71,67,71.8,67,77.8,0,300,0,300,0.3,73.6,67,1,4,141,3997,1416,102050,69.4,0,
2026-03-05,14:55:00,auto,compressorCoolStage1On,auto,Home,71,67,71.6,68,77.8,0,300,0,300,0.1,73.4,68,1,4,136,3640,1374,102046,69.4,0,
2026-03-05,15:00:00,auto,compressorCoolStage1On,auto,Home,71,67,71.2,67,77.8,0,255,0,300,0.2,73.3,67,1,4,134,3408,1345,102045,69.3,0,
2026-03-05,15:05:00,auto,compressorCoolOff,auto,Home,71,67,71.3,69,77.8,0,45,0,45,,73.3,69,1,4,129,3107,1299,102044,69.3,0,
2026-03-05,15:10:00,auto,compressorCoolStage1On,auto,Home,71,67,71.9,71,77.8,0,300,0,300,,73.7,71,0,4,116,2268,1166,102044,70.1,0,
2026-03-05,15:15:00,auto,compressorCoolStage1On,auto,Home,71,67,72.1,70,77.8,0,300,0,300,,73.9,70,1,4,115,2214,1155,102038,70.4,0,
2026-03-05,15:20:00,auto,compressorCoolStage1On,auto,Home,71,67,72.1,69,77.8,0,300,0,300,0.1,73.9,69,1,4,115,2238,1160,102037,70.3,0,
2026-03-05,15:25:00,auto,compressorCoolStage1On,auto,Home,71,67,72,68,77.8,0,300,0,300,0.2,73.7,68,1,4,111,2055,1123,102038,70,0,
2026-03-05,15:30:00,auto,compressorCoolStage1On,auto,Home,71,67,71.9,66,77.8,0,300,0,300,0.5,73.7,66,1,4,114,2181,1146,102036,69.8,0,
2026-03-05,15:35:00,auto,compressorCoolStage1On,auto,Home,71,67,72,67,77.8,0,300,0,300,0.4,73.4,67,1,4,119,2477,1201,102032,69.5,0,
2026-03-05,15:40:00,auto,compressorCoolStage1On,auto,Home,71,67,72.5,68,77.8,0,300,0,300,0.3,73.4,68,1,4,111,2057,1123,102028,69.4,0,
2026-03-05,15:45:00,auto,compressorCoolStage1On,auto,Home,71,67,72.9,69,77.8,0,300,0,300,0.3,73.2,69,1,4,104,1757,1052,102031,69.3,0,
2026-03-05,15:50:00,auto,compressorCoolStage1On,auto,Home,71,67,72.9,69,77.8,0,300,0,300,0.2,73.2,69,1,4,96,1456,971,102026,69.1,0,
2026-03-05,15:55:00,auto,compressorCoolStage1On,auto,Home,71,67,72.5,68,77.8,0,300,0,300,0.4,73,68,1,4,102,1658,1028,102024,69,0,
2026-03-05,16:00:00,auto,compressorCoolStage1On,auto,Home,71,67,72.6,71,77.7,0,300,0,300,0.1,72.8,71,1,4,94,1394,945,102025,69,0,
2026-03-05,16:05:00,auto,compressorCoolStage1On,auto,Home,71,67,72.8,72,77.7,0,300,0,300,,72.8,72,1,4,78,957,785,102029,69.1,0,
2026-03-05,16:10:00,auto,compressorCoolStage1On,auto,Home,71,67,72.7,73,77.7,0,300,0,300,,72.7,73,1,4,70,806,710,102034,69.1,0,
2026-03-05,16:15:00,auto,compressorCoolStage1On,auto,Home,71,67,72.8,74,77.7,0,300,0,300,,72.8,74,1,4,68,772,687,102033,69,0,
2026-03-05,16:20:00,auto,compressorCoolStage1On,auto,Home,71,67,72.7,74,77.7,0,300,0,300,,72.7,74,1,4,69,779,695,102030,68.9,0,
2026-03-05,16:25:00,auto,compressorCoolStage1On,auto,Home,71,67,72,70,77.7,0,300,0,300,0.4,72.5,70,1,4,75,929,725,102028,68.7,0,
2026-03-05,16:30:00,auto,compressorCoolOff,auto,Home,71,67,71.3,66,77.5,0,0,0,45,0.8,72.2,66,1,4,99,1567,999,102026,68.7,0,
2026-03-05,16:35:00,auto,compressorCoolStage1On,auto,Home,71,67,71.4,65,77.5,0,300,0,300,0.9,72.4,65,0,4,94,1395,947,102024,69.3,0,
2026-03-05,16:40:00,auto,compressorCoolStage1On,auto,Home,71,67,71.1,63,77.5,0,195,0,240,1.2,72.3,63,0,4,104,1751,1051,102024,69.6,0,
2026-03-05,16:45:00,auto,compressorCoolOff,auto,Home,71,67,71.7,67,77.5,0,105,0,105,0.6,72.3,67,0,4,91,1316,922,102028,69.5,0,
2026-03-05,16:50:00,auto,compressorCoolStage1On,auto,Home,71,67,71.3,64,77.5,0,300,0,300,1.1,72.4,64,0,4,97,1498,981,102027,70.3,0,
2026-03-05,16:55:00,auto,compressorCoolStage1On,auto,Home,71,67,71.1,63,77.5,0,105,0,150,1.2,72.4,63,1,4,103,1700,1038,102030,69.9,0,
2026-03-05,17:00:00,auto,compressorCoolOff,auto,Home,73.2,67,71.8,66,77.3,0,0,0,0,0.5,72.4,66,1,4,89,1254,903,102038,70,0,
2026-03-05,17:05:00,auto,compressorCoolOff,hold,Home,74,67,72.6,69,77.3,0,0,0,0,0.3,73,69,1,4,77,934,775,102042,70.9,0,
2026-03-05,17:10:00,auto,compressorCoolOff,hold,Home,74,67,73.3,68,77.3,0,0,0,0,0.4,73.8,68,1,4,75,906,762,102038,72,0,
2026-03-05,17:15:00,auto,compressorCoolOff,hold,Home,74,67,74,69,77.3,0,0,0,0,0.3,74.4,69,1,4,73,854,735,102032,72.9,0,
2026-03-05,17:20:00,auto,compressorCoolOff,hold,Home,74,67,74.3,67,77.3,0,180,0,180,0.6,74.9,67,1,4,74,874,745,102027,73.9,0,
2026-03-05,17:25:00,auto,compressorCoolStage1On,hold,Home,74,67,73.7,64,77.3,0,120,0,165,1.1,74.9,64,1,4,87,1179,875,102031,74,0,
2026-03-05,17:30:00,auto,compressorCoolOff,hold,Home,74,67,73.8,65,77.3,0,30,0,30,0.8,74.7,65,1,4,88,1199,885,102032,73.8,0,
2026-03-05,17:35:00,auto,compressorCoolStage1On,hold,Home,74,67,73.7,65,77.3,0,270,0,300,1,74.7,65,1,4,89,1231,896,102035,74.1,0,
2026-03-05,17:40:00,auto,compressorCoolOff,hold,Home,74,67,73.5,64,77.3,0,0,0,15,1,74.6,64,1,4,95,1409,956,102037,73.6,0,
2026-03-05,17:45:00,auto,compressorCoolOff,hold,Home,74,67,73.8,65,77.3,0,30,0,30,1,74.8,65,1,4,92,1335,933,102036,73.8,0,
2026-03-05,17:50:00,auto,compressorCoolStage1On,hold,Home,74,67,73.6,63,77.3,0,270,0,300,1.3,75,63,1,4,94,1393,950,102037,74.5,0,
2026-03-05,17:55:00,auto,compressorCoolOff,hold,Home,74,67,73.4,63,77.3,0,0,0,15,1.2,74.7,63,1,4,100,1578,1006,102037,74,0,
2026-03-05,18:00:00,auto,compressorCoolOff,hold,Home,74,67,73.7,64,77.3,0,75,0,75,1.1,74.9,64,1,4,96,1439,966,102034,74.1,0,
2026-03-05,18:05:00,auto,compressorCoolStage1On,hold,Home,74,67,73.4,62,77.3,0,225,0,270,1.4,74.8,62,1,4,100,1588,1008,102025,74.3,0,
2026-03-05,18:10:00,auto,compressorCoolOff,hold,Home,74,67,73.3,63,77.3,0,0,0,0,1.2,74.6,63,1,4,101,1609,1014,102021,73.9,0,
2026-03-05,18:15:00,auto,compressorCoolOff,hold,Home,74,67,73.8,65,77.3,0,45,0,45,1,74.9,65,1,4,93,1367,942,102017,74.1,0,
2026-03-05,18:20:00,auto,compressorCoolStage1On,hold,Home,74,67,73.8,64,77.3,0,255,0,300,1,74.9,64,1,4,90,1254,905,102014,74.5,0,
2026-03-05,18:25:00,auto,compressorCoolOff,hold,Home,74,67,73.5,65,77.3,0,0,0,0,0.8,74.3,65,1,4,91,1309,923,102013,74,0,
2026-03-05,18:30:00,auto,compressorCoolOff,hold,Home,74,67,73.9,67,77.3,0,0,0,0,0.6,74.6,67,1,4,83,1070,834,102013,74.1,0,
2026-03-05,18:35:00,auto,compressorCoolOff,hold,Home,74,67,74.1,67,77.3,0,0,0,0,0.7,74.9,67,1,4,82,1061,831,102010,74.6,0,
2026-03-05,18:40:00,auto,compressorCoolOff,hold,Home,73.4,67,74.6,68,77.3,0,180,0,180,0.4,75.1,68,1,4,80,1018,812,102004,75.1,0,
2026-03-05,18:45:00,auto,compressorCoolStage1On,hold,Home,73,67,74.4,67,77.3,0,300,0,300,0.6,75.1,67,1,4,77,947,781,102008,75.1,0,
2026-03-05,18:50:00,auto,compressorCoolStage1On,hold,Home,73,67,74.3,66,77.3,0,300,0,300,0.8,75.1,66,1,4,79,977,795,102012,74,0,
2026-03-05,18:55:00,auto,compressorCoolStage1On,hold,Home,73,67,73.9,64,77.3,0,300,0,300,1,74.9,64,1,4,84,1094,845,102008,72.9,0,
2026-03-05,19:00:00,auto,compressorCoolStage1On,hold,Home,73,67,73.4,65,75.8,0,150,0,195,1,74.4,65,1,4,87,1166,873,102009,71.9,0,
2026-03-05,19:05:00,auto,compressorCoolOff,hold,Home,73,67,73.4,67,75.8,0,0,0,0,0.6,74,67,1,4,79,993,801,102018,71.4,0,
2026-03-05,19:10:00,auto,compressorCoolOff,hold,Home,73,67,73.8,68,75.8,0,180,0,180,0.4,74.2,68,1,4,76,921,769,102030,72.1,0,
2026-03-05,19:15:00,auto,compressorCoolStage1On,hold,Home,71.6,67,73.9,68,75.8,0,300,0,300,0.4,74.3,68,1,4,78,959,786,102045,72.4,0,
2026-03-05,19:20:00,auto,compressorCoolStage1On,hold,Home,71,67,73.5,69,75.8,0,300,0,300,0.3,73.8,69,1,4,74,884,751,102054,72,0,
2026-03-05,19:25:00,auto,compressorCoolStage1On,hold,Home,71,67,72.7,70,75.8,0,300,0,300,0.2,73,70,0,4,75,906,761,102052,71.3,0,
2026-03-05,19:30:00,auto,compressorCoolStage1On,hold,Home,71,67,72,71,75.8,0,300,0,300,,72.1,71,1,4,76,922,769,102057,70.6,0,
2026-03-05,19:35:00,auto,compressorCoolStage1On,hold,Home,71,67,71.1,72,75.8,0,165,0,210,,71.1,72,1,4,76,916,766,102064,70.1,0,
2026-03-05,19:40:00,auto,compressorCoolOff,hold,Home,71,67,70.5,73,75.8,0,0,0,0,,70.5,73,1,4,70,805,709,102072,69.8,0,
2026-03-05,19:45:00,auto,compressorCoolOff,hold,Home,70.1,67,71.1,74,75.8,0,210,0,210,,71.1,74,1,4,64,704,618,102080,70.7,0,
2026-03-05,19:50:00,auto,compressorCoolStage1On,auto,Home,70,67,71.1,74,75.8,0,300,0,300,,71.1,74,1,4,59,620,547,102074,71.2,0,
2026-03-05,19:55:00,auto,compressorCoolStage1On,auto,Home,70,67,70.4,76,75.8,0,300,0,300,,70.4,76,1,4,60,644,555,102077,70.9,0,
2026-03-05,20:00:00,auto,compressorCoolStage1On,auto,Home,70,67,69.9,76,75.5,0,15,0,60,,69.9,76,0,4,62,670,564,102101,70.7,0,
2026-03-05,20:05:00,auto,compressorCoolOff,auto,Home,70,67,70.4,76,75.5,0,0,0,0,,70.4,76,1,4,59,630,550,102119,71.1,0,
2026-03-05,20:10:00,auto,compressorCoolOff,auto,Home,70,67,71.2,75,75.5,0,285,0,285,,71.2,75,1,4,55,571,529,102134,72,0,
2026-03-05,20:15:00,auto,compressorCoolStage1On,auto,Home,70.6,67,71.1,74,75.5,0,210,0,240,,71.1,74,0,4,57,600,539,102148,72,0,
2026-03-05,20:20:00,auto,compressorCoolOff,auto,Home,72,67,70.9,74,75.5,0,0,0,0,,70.8,74,1,4,62,670,564,102160,71.5,0,
2026-03-05,20:25:00,auto,compressorCoolOff,auto,Home,72,67,71.4,73,75.5,0,0,0,0,,71.4,73,1,4,61,656,559,102163,72.1,0,
2026-03-05,20:30:00,auto,compressorCoolOff,auto,Home,72,67,72.2,72,75.5,0,0,0,0,,72.2,72,1,4,62,668,563,102172,72.8,0,
2026-03-05,20:35:00,auto,compressorCoolOff,auto,Home,72,67,72.9,71,75.5,0,120,0,120,,72.9,71,1,4,64,710,580,102188,73.5,0,
2026-03-05,20:40:00,auto,compressorCoolStage1On,auto,Home,72,67,73,69,75.5,0,300,0,300,0.2,73.3,69,1,4,66,744,644,102192,74.2,0,
2026-03-05,20:45:00,auto,compressorCoolStage1On,auto,Home,71.7,66.9,72.1,68,75.5,0,195,0,240,0.4,72.6,68,1,4,73,859,738,102191,74.3,0,
2026-03-05,20:50:00,auto,compressorCoolOff,auto,Home,69,66,71.5,69,75.5,0,105,0,105,0.4,71.9,69,1,4,79,994,802,102197,74.4,0,
2026-03-05,20:55:00,auto,compressorCoolStage1On,auto,Home,69,66,71.7,69,75.5,0,300,0,300,0.3,72,69,0,4,75,896,757,102211,74.6,0,
2026-03-05,21:00:00,auto,compressorCoolStage1On,auto,Home,69,66,71.1,69,75.2,0,300,0,300,0.4,71.5,69,0,4,78,977,795,102215,74.8,0,
2026-03-05,21:05:00,auto,compressorCoolStage1On,auto,Home,69,66,70.4,69,75.2,0,300,0,300,0.3,70.7,69,0,4,82,1056,829,102212,74.9,0,
2026-03-05,21:10:00,auto,compressorCoolStage1On,auto,Home,69,66,69.6,69,75.2,0,300,0,300,0.3,70,69,1,4,86,1169,874,102215,74.9,0,
2026-03-05,21:15:00,auto,compressorCoolStage1On,auto,Home,69,66,69.1,69,75.2,0,180,0,225,0.2,69.4,69,1,4,89,1248,903,102214,74.8,0,
2026-03-05,21:20:00,auto,compressorCoolOff,auto,Home,69,66,68.7,69,75.2,0,0,0,0,0.3,69,69,1,4,91,1301,921,102213,74.5,0,
2026-03-05,21:25:00,auto,compressorCoolOff,auto,Home,69,66,69.4,70,75.2,0,255,0,255,0.1,69.6,70,1,4,87,1192,881,102216,74.6,0,
2026-03-05,21:30:00,auto,compressorCoolStage1On,auto,Home,69,66,69.4,69,75.1,0,300,0,300,0.3,69.8,69,1,4,85,1127,857,102211,74.6,0,
2026-03-05,21:35:00,auto,compressorCoolStage1On,auto,Home,69,66,68.9,69,75.1,0,135,0,180,0.3,69.3,69,1,4,90,1253,904,102205,74.5,0,
2026-03-05,21:40:00,auto,compressorCoolOff,auto,Home,69,66,68.5,69,75.1,0,0,0,0,0.4,68.9,69,1,4,93,1365,942,102205,74.3,0,
2026-03-05,21:45:00,auto,compressorCoolOff,auto,Home,69,66,69.5,69,75.1,0,255,0,255,0.1,69.6,69,0,4,89,1246,901,102208,74.4,0,
2026-03-05,21:50:00,auto,compressorCoolStage1On,auto,Home,69,66,69.4,69,75.1,0,300,0,300,0.3,69.8,69,0,4,87,1183,879,102207,74.4,0,
2026-03-05,21:55:00,auto,compressorCoolStage1On,auto,Home,69,66,68.8,68,75.1,0,90,0,135,0.3,69.2,68,0,4,91,1287,916,102198,74.3,0,
2026-03-05,22:00:00,auto,compressorCoolOff,auto,Home,69,66,68.4,68,75.1,0,0,0,0,0.4,68.9,68,0,4,95,1433,964,102186,74.2,0,
2026-03-05,22:05:00,auto,compressorCoolOff,auto,Home,69,66,69.1,69,75.1,0,210,0,210,0.3,69.5,69,1,4,92,1326,928,102186,74.3,0,
2026-03-05,22:10:00,auto,compressorCoolStage1On,auto,Home,69,66,69.2,69,75.1,0,300,0,300,0.3,69.6,69,1,4,88,1216,891,102187,74.5,0,
2026-03-05,22:15:00,auto,compressorCoolStage1On,auto,Home,69,66,68.8,69,75.1,0,30,0,75,0.3,69.1,69,0,4,92,1324,928,102185,74.4,0,
2026-03-05,22:20:00,auto,compressorCoolOff,auto,Home,69,66,68.6,69,75.1,0,0,0,0,0.4,69,69,1,4,95,1410,956,102192,74.4,0,
2026-03-05,22:25:00,auto,compressorCoolStage1On,auto,Home,69,66,69.3,69,75.1,0,300,0,300,0.3,69.6,69,1,4,91,1307,923,102194,74.6,0,
2026-03-05,22:30:00,auto,compressorCoolStage1On,auto,Home,69,66,69.2,68,75.1,0,285,0,300,0.3,69.5,68,1,4,93,1341,934,102199,74.8,0,
2026-03-05,22:35:00,auto,compressorCoolOff,auto,Home,69,66,68.5,67,75.1,0,0,0,30,0.4,69,67,1,4,98,1521,989,102192,74.7,0,
2026-03-05,22:40:00,auto,compressorCoolOff,auto,Home,69,66,68.9,69,75.1,0,195,0,195,0.2,69.2,69,1,4,90,1278,912,102188,74.7,0,
2026-03-05,22:45:00,auto,compressorCoolStage1On,auto,Home,69,66,69.1,69,75.1,0,240,0,285,0.3,69.4,69,1,4,88,1213,890,102189,74.7,0,
2026-03-05,22:50:00,auto,compressorCoolOff,auto,Home,69,66,68.9,70,75.1,0,30,0,30,0.1,69.1,70,1,4,91,1300,920,102189,74.5,0,
2026-03-05,22:55:00,auto,compressorCoolStage1On,auto,Home,69,66,69.3,71,75.1,0,300,0,300,,69.4,71,1,4,91,1308,923,102183,74.5,0,
2026-03-05,23:00:00,auto,compressorCoolStage1On,auto,Sleep,69,66,69.1,70,75,0,225,0,270,0.1,69.2,70,1,4,94,1386,949,102188,74.3,0,
2026-03-05,23:05:00,auto,compressorCoolOff,auto,Sleep,69,66,68.4,68,75,0,0,0,0,0.3,68.8,68,1,4,103,1717,1042,102183,74.1,0,
2026-03-05,23:10:00,auto,compressorCoolOff,auto,Sleep,69,66,69.1,69,75,0,240,0,240,0.2,69.3,69,1,4,101,1619,1016,102176,74.1,0,
2026-03-05,23:15:00,auto,compressorCoolStage1On,auto,Sleep,69,66,69.1,69,75,0,195,0,240,0.3,69.4,69,1,4,98,1513,988,102171,74.2,0,
2026-03-05,23:20:00,auto,compressorCoolOff,auto,Sleep,69,66,68.8,70,75,0,0,0,0,0.2,69,70,0,4,100,1578,1006,102178,74.2,0,
2026-03-05,23:25:00,auto,compressorCoolOff,auto,Sleep,69,66,69.2,70,75,0,270,0,270,0.1,69.3,70,0,4,99,1543,996,102178,74.4,0,
2026-03-05,23:30:00,auto,compressorCoolStage1On,auto,Sleep,69,66,68.9,68,75,0,165,0,210,0.3,69.3,68,0,4,100,1598,1011,102177,74.5,0,
2026-03-05,23:35:00,auto,compressorCoolOff,auto,Sleep,69,66,68.5,69,75,0,0,0,0,0.4,69,69,0,4,105,1761,1055,102180,74.5,0,
2026-03-05,23:40:00,auto,compressorCoolOff,auto,Sleep,69,66,69.1,69,75,0,210,0,210,0.3,69.5,69,1,4,102,1656,1027,102178,74.6,0,
2026-03-05,23:45:00,auto,compressorCoolStage1On,auto,Sleep,69,66,69.3,69,75,0,300,0,300,0.3,69.7,69,1,4,100,1603,1013,102182,74.8,0,
2026-03-05,23:50:00,auto,compressorCoolStage1On,auto,Sleep,69,66,68.7,69,75,0,45,0,90,0.3,69.1,69,1,4,103,1718,1044,102183,74.6,0,
2026-03-05,23:55:00,auto,compressorCoolOff,auto,Sleep,68.4,65.4,68.6,69,75,0,180,0,180,0.2,68.8,69,1,4,104,1720,1044,102180,74.6,0,
2026-03-06,00:00:00,auto,compressorCoolStage1On,auto,Sleep,68,65,68.6,69,74.8,0,300,0,300,0.2,68.9,69,0,4,102,1658,1028,102178,74.7,0,
2026-03-06,00:05:00,auto,compressorCoolStage1On,auto,Sleep,68,65,68.2,70,74.8,0,195,0,240,0.2,68.4,70,0,4,105,1785,1060,102175,74.6,0,
2026-03-06,00:10:00,auto,compressorCoolOff,auto,Sleep,68,65,67.8,70,74.8,0,15,0,15,0.1,67.9,70,0,4,107,1850,1076,102167,74.4,0,
2026-03-06,00:15:00,auto,compressorCoolStage1On,auto,Sleep,68,65,68.1,70,74.8,0,285,0,300,0.1,68.2,70,0,4,103,1705,1040,102163,74.5,0,
2026-03-06,00:20:00,auto,compressorCoolOff,auto,Sleep,68,65,67.9,70,74.8,0,0,0,30,0.3,68.2,70,0,4,106,1807,1065,102159,74.6,0,
2026-03-06,00:25:00,auto,compressorCoolOff,auto,Sleep,68,65,68.2,70,74.8,0,285,0,285,0.1,68.4,70,1,4,103,1719,1043,102161,74.6,0,
2026-03-06,00:30:00,auto,compressorCoolStage1On,auto,Sleep,68,65,68,69,74.8,0,165,0,210,0.3,68.3,69,1,4,103,1716,1043,102155,74.7,0,
2026-03-06,00:35:00,auto,compressorCoolOff,auto,Sleep,68,65,67.8,69,74.8,0,60,0,60,0.2,68.1,69,1,4,108,1927,1094,102150,74.7,0,
2026-03-06,00:40:00,auto,compressorCoolStage1On,auto,Sleep,67.1,64.1,68.3,69,74.8,0,300,0,300,0.2,68.6,69,1,4,104,1727,1046,102150,74.7,0,
2026-03-06,00:45:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.9,70,74.8,0,300,0,300,0.2,68.2,70,0,4,105,1762,1055,102145,74.6,0,
2026-03-06,00:50:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.4,70,74.8,0,300,0,300,0.2,67.6,70,0,4,108,1887,1085,102141,74.5,0,
2026-03-06,00:55:00,auto,compressorCoolStage1On,auto,Sleep,67,64,66.8,69,74.8,0,30,0,75,0.2,67,69,0,4,113,2127,1137,102135,74.3,0,
2026-03-06,01:00:00,auto,compressorCoolOff,auto,Sleep,67,64,66.9,69,74.8,0,120,0,120,0.2,67.2,69,0,4,111,2053,1120,102134,74.2,0,
2026-03-06,01:05:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.5,70,74.8,0,300,0,300,0.2,67.7,70,0,4,101,1634,1021,102128,74.2,0,
2026-03-06,01:10:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.4,69,74.8,0,300,0,300,0.4,67.5,69,0,4,103,1702,1039,102123,74.2,0,
2026-03-06,01:15:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.1,69,74.8,0,195,0,240,0.6,66.9,69,1,4,105,1785,1060,102119,74,0,
2026-03-06,01:20:00,auto,compressorCoolOff,auto,Sleep,67,64,66.4,69,74.8,0,0,0,0,0.3,66.6,69,1,4,108,1912,1091,102117,73.9,0,
2026-03-06,01:25:00,auto,compressorCoolOff,auto,Sleep,67,64,66.9,69,74.8,0,120,0,120,0.3,67.2,69,1,4,103,1715,1042,102114,73.9,0,
2026-03-06,01:30:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.4,69,74.8,0,300,0,300,0.3,67.7,69,1,4,97,1497,983,102112,74,0,
2026-03-06,01:35:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67,69,74.8,0,180,0,225,0.2,67.3,69,1,4,98,1532,993,102108,73.9,0,
2026-03-06,01:40:00,auto,compressorCoolOff,auto,Sleep,67,64,66.8,72,74.8,0,0,0,0,,66.8,72,1,4,96,1458,971,102099,73.8,0,
2026-03-06,01:45:00,auto,compressorCoolOff,auto,Sleep,67,64,67.3,71,74.8,0,270,0,270,,67.3,71,1,4,92,1333,932,102096,73.8,0,
2026-03-06,01:50:00,auto,compressorCoolStage1On,auto,Sleep,67,64,67.1,70,74.8,0,225,0,270,0.1,67.3,70,0,4,95,1430,962,102087,73.9,0,
2026-03-06,01:55:00,auto,compressorCoolOff,auto,Sleep,67,64,66.9,71,74.8,0,0,0,0,,66.9,71,0,4,98,1500,984,102082,73.8,0,
2026-03-06,02:00:00,auto,compressorCoolOff,auto,Sleep,72.7,64,67.5,73,74.4,0,0,0,0,-0.1,67.3,73,1,4,89,1242,898,102083,73.8,0,
2026-03-06,02:05:00,auto,compressorCoolOff,hold,Sleep,73,64,68.1,72,74.4,0,0,0,0,,68.1,72,1,4,93,1340,934,102080,74,0,
2026-03-06,02:10:00,auto,compressorCoolOff,hold,Sleep,73,64.3,69,72,74.4,0,0,0,0,,69,72,1,4,85,1146,861,102079,74.2,0,
2026-03-06,02:15:00,auto,compressorCoolOff,hold,Sleep,73,66,69.6,72,74.4,0,0,0,0,,69.6,72,1,4,81,1029,818,102077,74.3,0,
2026-03-06,02:20:00,auto,compressorCoolOff,hold,Sleep,73,66,70.1,71,74.4,0,0,0,0,,70.2,71,0,4,84,1097,846,102069,74.5,0,
2026-03-06,02:25:00,auto,compressorCoolOff,hold,Sleep,73,66,70.6,70,74.4,0,0,0,0,0.1,70.7,70,1,4,85,1130,859,102066,74.6,0,
2026-03-06,02:30:00,auto,compressorCoolOff,hold,Sleep,73,66,70.8,69,74.4,0,0,0,0,0.3,71.2,69,1,4,88,1199,885,102063,74.8,0,
2026-03-06,02:35:00,auto,compressorCoolOff,hold,Sleep,73,66,71.2,68,74.4,0,0,0,195,0.4,71.6,68,0,4,90,1269,910,102056,75,0,
2026-03-06,02:40:00,auto,compressorCoolOff,hold,Sleep,73,66,71.2,68,74.4,0,0,0,255,0.4,71.6,68,0,4,91,1290,917,102050,75.1,0,
